,Unnamed: 0,Country,Region,Unit,Country_Code,Weight,Date,Price,unit_price(/kg)
177555,177555,Luxembourg,Europe,g,EUR,250.0,Dec-12,3.37,13.48
177556,177556,Netherlands,Europe,g,EUR,250.0,Dec-12,2.5,10.0
177557,177557,Norway,Europe,g,NOK,250.0,Dec-12,64.57,258.28
177558,177558,Poland,Europe,g,PLN,250.0,Dec-12,7.19,28.76
177559,177559,Portugal,Europe,kg,EUR,1.0,Dec-12,9.8,9.8
177560,177560,Russian Federation,Europe,kg,RUB,1.0,Dec-12,604.35,604.35
177561,177561,Slovakia,Europe,kg,EUR,1.0,Dec-12,1.16,1.16
177562,177562,Slovenia,Europe,kg,EUR,1.0,Dec-12,7.88,7.88
177563,177563,Spain,Europe,g,EUR,250.0,Dec-12,1.96,7.84
177564,177564,Sweden,Europe,g,SEK,500.0,Dec-12,36.45,72.9
177565,177565,United Kingdom,Europe,1/2 lb,GBP,1.0,Dec-12,2.87,12.76
177566,177566,United States of America,North America,lb,USD,1.0,Dec-12,5.921,13.16
177567,177567,Brazil,South America,g,BRL,500.0,Dec-12,5.98,11.96
177832,177832,Angola,Africa,kg,AOA,1.0,Jan-13,800.0,800.0
177834,177834,Japan,Asia & Oceania,g,JPY,100.0,Jan-13,131.0,1310.0
177835,177835,Turkey,Asia & Oceania,kg,TRY,1.0,Jan-13,30.8859,30.89
177837,177837,Nicaragua,Central America & Mexico,lb,NIO,1.0,Jan-13,86.5,192.22
177838,177838,Austria,Europe,g,EUR,500.0,Jan-13,7.32,14.64
177839,177839,Belgium,Europe,kg,EUR,1.0,Jan-13,10.4742,10.47
177840,177840,Bulgaria,Europe,kg,BGN,1.0,Jan-13,11.36,11.36
177841,177841,Cyprus,Europe,g,EUR,200.0,Jan-13,2.16,10.8
177842,177842,Czechia,Europe,g,CZK,100.0,Jan-13,30.44,304.4
177843,177843,Denmark,Europe,kg,DKK,1.0,Jan-13,82.68,82.68
177844,177844,Finland,Europe,g,EUR,500.0,Jan-13,3.8,7.6
177845,177845,France,Europe,g,EUR,250.0,Jan-13,1.66,6.64
177846,177846,Germany,Europe,kg,EUR,1.0,Jan-13,9.38,9.38
177847,177847,Hungary,Europe,g,HUF,250.0,Jan-13,713.0,2852.0
177848,177848,Italy,Europe,kg,EUR,1.0,Jan-13,14.86,14.86
177849,177849,Latvia,Europe,kg,EUR,1.0,Jan-13,9.65,9.65
177850,177850,Lithuania,Europe,g,LTL,250.0,Jan-13,10.26,41.04
177851,177851,Luxembourg,Europe,g,EUR,250.0,Jan-13,3.38,13.52
177852,177852,Netherlands,Europe,g,EUR,250.0,Jan-13,2.38,9.52
177853,177853,Norway,Europe,g,NOK,250.0,Jan-13,67.18,268.72
177854,177854,Poland,Europe,g,PLN,250.0,Jan-13,7.3,29.2
177855,177855,Portugal,Europe,kg,EUR,1.0,Jan-13,9.83,9.83
177856,177856,Russian Federation,Europe,kg,RUB,1.0,Jan-13,604.62,604.62
177857,177857,Slovakia,Europe,kg,EUR,1.0,Jan-13,12.0,12.0
177858,177858,Slovenia,Europe,kg,EUR,1.0,Jan-13,7.93,7.93
177859,177859,Spain,Europe,g,EUR,250.0,Jan-13,1.95,7.8
177860,177860,Sweden,Europe,g,SEK,500.0,Jan-13,33.95,67.9
177861,177861,United Kingdom,Europe,1/2 lb,GBP,1.0,Jan-13,2.9,12.89
177862,177862,United States of America,North America,lb,USD,1.0,Jan-13,5.902,13.12
177863,177863,Brazil,South America,g,BRL,500.0,Jan-13,6.02,12.04
178128,178128,Angola,Africa,kg,AOA,1.0,Feb-13,800.0,800.0
178130,178130,Japan,Asia & Oceania,g,JPY,100.0,Feb-13,133.0,1330.0
178131,178131,Turkey,Asia & Oceania,kg,TRY,1.0,Feb-13,30.6854,30.69
178133,178133,Nicaragua,Central America & Mexico,lb,NIO,1.0,Feb-13,91.75,203.89
178134,178134,Austria,Europe,g,EUR,500.0,Feb-13,7.21,14.42
178135,178135,Belgium,Europe,kg,EUR,1.0,Feb-13,10.5424,10.54
178136,178136,Bulgaria,Europe,kg,BGN,1.0,Feb-13,11.68,11.68
178137,178137,Cyprus,Europe,g,EUR,200.0,Feb-13,2.16,10.8
178138,178138,Czechia,Europe,g,CZK,100.0,Feb-13,31.23,312.3
178139,178139,Denmark,Europe,kg,DKK,1.0,Feb-13,85.05,85.05
178140,178140,Finland,Europe,g,EUR,500.0,Feb-13,3.75,7.5
178141,178141,France,Europe,g,EUR,250.0,Feb-13,1.65,6.6
178142,178142,Germany,Europe,kg,EUR,1.0,Feb-13,9.38,9.38
178143,178143,Hungary,Europe,g,HUF,250.0,Feb-13,703.0,2812.0
178144,178144,Italy,Europe,kg,EUR,1.0,Feb-13,14.87,14.87
178145,178145,Latvia,Europe,kg,EUR,1.0,Feb-13,9.53,9.53
178146,178146,Lithuania,Europe,g,LTL,250.0,Feb-13,10.21,40.84
178147,178147,Luxembourg,Europe,g,EUR,250.0,Feb-13,3.35,13.4
178148,178148,Netherlands,Europe,g,EUR,250.0,Feb-13,2.38,9.52
178149,178149,Norway,Europe,g,NOK,250.0,Feb-13,66.71,266.84
178150,178150,Poland,Europe,g,PLN,250.0,Feb-13,7.09,28.36
178151,178151,Portugal,Europe,kg,EUR,1.0,Feb-13,9.83,9.83
178152,178152,Russian Federation,Europe,kg,RUB,1.0,Feb-13,606.49,606.49
178153,178153,Slovakia,Europe,kg,EUR,1.0,Feb-13,11.68,11.68
178154,178154,Slovenia,Europe,kg,EUR,1.0,Feb-13,7.93,7.93
178155,178155,Spain,Europe,g,EUR,250.0,Feb-13,1.96,7.84
178156,178156,Sweden,Europe,g,SEK,500.0,Feb-13,34.02,68.04
178157,178157,United Kingdom,Europe,1/2 lb,GBP,1.0,Feb-13,2.86,12.71
178158,178158,United States of America,North America,lb,USD,1.0,Feb-13,5.742000000000001,12.76
178159,178159,Brazil,South America,g,BRL,500.0,Feb-13,5.94,11.88
178424,178424,Angola,Africa,kg,AOA,1.0,Mar-13,800.0,800.0
178426,178426,Japan,Asia & Oceania,g,JPY,100.0,Mar-13,128.0,1280.0
178427,178427,Turkey,Asia & Oceania,kg,TRY,1.0,Mar-13,30.9179,30.92
178429,178429,Nicaragua,Central America & Mexico,lb,NIO,1.0,Mar-13,92.63,205.84
178430,178430,Austria,Europe,g,EUR,500.0,Mar-13,7.28,14.56
178431,178431,Belgium,Europe,kg,EUR,1.0,Mar-13,10.4622,10.46
178432,178432,Bulgaria,Europe,kg,BGN,1.0,Mar-13,11.6,11.6
178433,178433,Cyprus,Europe,g,EUR,200.0,Mar-13,2.08,10.4
178434,178434,Czechia,Europe,g,CZK,100.0,Mar-13,30.57,305.7
178435,178435,Denmark,Europe,kg,DKK,1.0,Mar-13,81.57,81.57
178436,178436,Finland,Europe,g,EUR,500.0,Mar-13,3.67,7.34
178437,178437,France,Europe,g,EUR,250.0,Mar-13,1.64,6.56
178438,178438,Germany,Europe,kg,EUR,1.0,Mar-13,9.38,9.38
178439,178439,Hungary,Europe,g,HUF,250.0,Mar-13,680.0,2720.0
178440,178440,Italy,Europe,kg,EUR,1.0,Mar-13,14.9,14.9
178441,178441,Latvia,Europe,kg,EUR,1.0,Mar-13,9.38,9.38
178442,178442,Lithuania,Europe,g,LTL,250.0,Mar-13,9.96,39.84
178443,178443,Luxembourg,Europe,g,EUR,250.0,Mar-13,3.39,13.56
178444,178444,Netherlands,Europe,g,EUR,250.0,Mar-13,2.38,9.52
178445,178445,Norway,Europe,g,NOK,250.0,Mar-13,65.64,262.56
178446,178446,Poland,Europe,g,PLN,250.0,Mar-13,6.99,27.96
178447,178447,Portugal,Europe,kg,EUR,1.0,Mar-13,9.86,9.86
178448,178448,Russian Federation,Europe,kg,RUB,1.0,Mar-13,608.14,608.14
178449,178449,Slovakia,Europe,kg,EUR,1.0,Mar-13,11.58,11.58
178450,178450,Slovenia,Europe,kg,EUR,1.0,Mar-13,7.87,7.87
178451,178451,Spain,Europe,g,EUR,250.0,Mar-13,1.95,7.8
178452,178452,Sweden,Europe,g,SEK,500.0,Mar-13,33.35,66.7
178453,178453,United Kingdom,Europe,1/2 lb,GBP,1.0,Mar-13,2.78,12.36
178454,178454,United States of America,North America,lb,USD,1.0,Mar-13,6.013999999999999,13.36
178455,178455,Brazil,South America,g,BRL,500.0,Mar-13,5.78,11.56
178720,178720,Angola,Africa,kg,AOA,1.0,Apr-13,800.0,800.0
178721,178721,Cameroon,Africa,kg,XAF,1.0,Apr-13,6340.0,6340.0
178722,178722,Japan,Asia & Oceania,g,JPY,100.0,Apr-13,130.0,1300.0
178723,178723,Turkey,Asia & Oceania,kg,TRY,1.0,Apr-13,30.9226,30.92
178725,178725,Nicaragua,Central America & Mexico,lb,NIO,1.0,Apr-13,87.9,195.33
178726,178726,Austria,Europe,g,EUR,500.0,Apr-13,7.18,14.36
178727,178727,Belgium,Europe,kg,EUR,1.0,Apr-13,10.369000000000002,10.37
178728,178728,Bulgaria,Europe,kg,BGN,1.0,Apr-13,11.69,11.69
178729,178729,Cyprus,Europe,g,EUR,200.0,Apr-13,2.15,10.75
178730,178730,Czechia,Europe,g,CZK,100.0,Apr-13,30.36,303.6
178731,178731,Denmark,Europe,kg,DKK,1.0,Apr-13,79.18,79.18
178732,178732,Finland,Europe,g,EUR,500.0,Apr-13,3.61,7.22
178733,178733,France,Europe,g,EUR,250.0,Apr-13,1.64,6.56
178734,178734,Germany,Europe,kg,EUR,1.0,Apr-13,9.38,9.38
178735,178735,Hungary,Europe,g,HUF,250.0,Apr-13,683.0,2732.0
178736,178736,Italy,Europe,kg,EUR,1.0,Apr-13,14.95,14.95
178737,178737,Latvia,Europe,kg,EUR,1.0,Apr-13,9.25,9.25
178738,178738,Lithuania,Europe,g,LTL,250.0,Apr-13,9.63,38.52
178739,178739,Luxembourg,Europe,g,EUR,250.0,Apr-13,3.46,13.84
178740,178740,Netherlands,Europe,g,EUR,250.0,Apr-13,2.38,9.52
178741,178741,Norway,Europe,g,NOK,250.0,Apr-13,64.97,259.88
178742,178742,Poland,Europe,g,PLN,250.0,Apr-13,6.9,27.6
178743,178743,Portugal,Europe,kg,EUR,1.0,Apr-13,9.62,9.62
178744,178744,Russian Federation,Europe,kg,RUB,1.0,Apr-13,609.0,609.0
178745,178745,Slovakia,Europe,kg,EUR,1.0,Apr-13,11.6,11.6
178746,178746,Slovenia,Europe,kg,EUR,1.0,Apr-13,7.85,7.85
178747,178747,Spain,Europe,g,EUR,250.0,Apr-13,1.91,7.64
178748,178748,Sweden,Europe,g,SEK,500.0,Apr-13,31.97,63.94
178749,178749,United Kingdom,Europe,1/2 lb,GBP,1.0,Apr-13,2.85,12.67
178750,178750,United States of America,North America,lb,USD,1.0,Apr-13,5.6739999999999995,12.61
178751,178751,Brazil,South America,g,BRL,500.0,Apr-13,5.64,11.28
179016,179016,Angola,Africa,kg,AOA,1.0,May-13,800.0,800.0
179017,179017,Cameroon,Africa,kg,XAF,1.0,May-13,6340.0,6340.0
179018,179018,Japan,Asia & Oceania,g,JPY,100.0,May-13,135.0,1350.0
179019,179019,Turkey,Asia & Oceania,kg,TRY,1.0,May-13,30.8937,30.89
179021,179021,Nicaragua,Central America & Mexico,lb,NIO,1.0,May-13,88.63,196.96
179022,179022,Austria,Europe,g,EUR,500.0,May-13,6.99,13.98
179023,179023,Belgium,Europe,kg,EUR,1.0,May-13,10.3104,10.31
179024,179024,Bulgaria,Europe,kg,BGN,1.0,May-13,11.63,11.63
179025,179025,Cyprus,Europe,g,EUR,200.0,May-13,2.16,10.8
179026,179026,Czechia,Europe,g,CZK,100.0,May-13,30.13,301.3
179027,179027,Denmark,Europe,kg,DKK,1.0,May-13,78.07,78.07
179028,179028,Finland,Europe,g,EUR,500.0,May-13,3.53,7.06
179029,179029,France,Europe,g,EUR,250.0,May-13,1.62,6.48
179030,179030,Germany,Europe,kg,EUR,1.0,May-13,9.38,9.38
179031,179031,Hungary,Europe,g,HUF,250.0,May-13,684.0,2736.0
179032,179032,Italy,Europe,kg,EUR,1.0,May-13,14.96,14.96
179033,179033,Latvia,Europe,kg,EUR,1.0,May-13,8.65,8.65
179034,179034,Lithuania,Europe,g,LTL,250.0,May-13,9.91,39.64
179035,179035,Luxembourg,Europe,g,EUR,250.0,May-13,3.44,13.76
179036,179036,Netherlands,Europe,g,EUR,250.0,May-13,2.38,9.52
179037,179037,Norway,Europe,g,NOK,250.0,May-13,66.71,266.84
179038,179038,Poland,Europe,g,PLN,250.0,May-13,6.88,27.52
179039,179039,Portugal,Europe,kg,EUR,1.0,May-13,9.27,9.27
179040,179040,Russian Federation,Europe,kg,RUB,1.0,May-13,610.35,610.35
179041,179041,Slovakia,Europe,kg,EUR,1.0,May-13,11.48,11.48
179042,179042,Slovenia,Europe,kg,EUR,1.0,May-13,7.91,7.91
179043,179043,Spain,Europe,g,EUR,250.0,May-13,1.88,7.52
179044,179044,Sweden,Europe,g,SEK,500.0,May-13,29.97,59.94
179045,179045,United Kingdom,Europe,1/2 lb,GBP,1.0,May-13,2.73,12.13
179046,179046,United States of America,North America,lb,USD,1.0,May-13,5.678,12.62
179047,179047,Brazil,South America,g,BRL,500.0,May-13,5.41,10.82
179312,179312,Angola,Africa,kg,AOA,1.0,Jun-13,800.0,800.0
179313,179313,Cameroon,Africa,kg,XAF,1.0,Jun-13,6340.0,6340.0
179314,179314,Japan,Asia & Oceania,g,JPY,100.0,Jun-13,129.0,1290.0
179315,179315,Turkey,Asia & Oceania,kg,TRY,1.0,Jun-13,31.0164,31.02
179317,179317,Nicaragua,Central America & Mexico,lb,NIO,1.0,Jun-13,88.5,196.67
179318,179318,Austria,Europe,g,EUR,500.0,Jun-13,7.12,14.24
179319,179319,Belgium,Europe,kg,EUR,1.0,Jun-13,10.3514,10.35
179320,179320,Bulgaria,Europe,kg,BGN,1.0,Jun-13,11.66,11.66
179321,179321,Cyprus,Europe,g,EUR,200.0,Jun-13,2.16,10.8
179322,179322,Czechia,Europe,g,CZK,100.0,Jun-13,30.15,301.5
179323,179323,Denmark,Europe,kg,DKK,1.0,Jun-13,79.36,79.36
179324,179324,Finland,Europe,g,EUR,500.0,Jun-13,3.58,7.16
179325,179325,France,Europe,g,EUR,250.0,Jun-13,1.62,6.48
179326,179326,Germany,Europe,kg,EUR,1.0,Jun-13,9.38,9.38
179327,179327,Hungary,Europe,g,HUF,250.0,Jun-13,662.0,2648.0
179328,179328,Italy,Europe,kg,EUR,1.0,Jun-13,14.96,14.96
179329,179329,Latvia,Europe,kg,EUR,1.0,Jun-13,8.86,8.86
179330,179330,Lithuania,Europe,g,LTL,250.0,Jun-13,9.73,38.92
179331,179331,Luxembourg,Europe,g,EUR,250.0,Jun-13,3.44,13.76
179332,179332,Netherlands,Europe,g,EUR,250.0,Jun-13,2.38,9.52
179333,179333,Norway,Europe,g,NOK,250.0,Jun-13,66.04,264.16
179334,179334,Poland,Europe,g,PLN,250.0,Jun-13,6.83,27.32
179335,179335,Portugal,Europe,kg,EUR,1.0,Jun-13,9.69,9.69
179336,179336,Russian Federation,Europe,kg,RUB,1.0,Jun-13,611.42,611.42
179337,179337,Slovakia,Europe,kg,EUR,1.0,Jun-13,11.41,11.41
179338,179338,Slovenia,Europe,kg,EUR,1.0,Jun-13,7.91,7.91
179339,179339,Spain,Europe,g,EUR,250.0,Jun-13,1.85,7.4
179340,179340,Sweden,Europe,g,SEK,500.0,Jun-13,32.02,64.04
179341,179341,United Kingdom,Europe,1/2 lb,GBP,1.0,Jun-13,2.79,12.4
179342,179342,United States of America,North America,lb,USD,1.0,Jun-13,5.587999999999999,12.42
179343,179343,Brazil,South America,g,BRL,500.0,Jun-13,5.3,10.6
179608,179608,Angola,Africa,kg,AOA,1.0,Jul-13,800.0,800.0
179610,179610,Japan,Asia & Oceania,g,JPY,100.0,Jul-13,129.0,1290.0
179611,179611,Turkey,Asia & Oceania,kg,TRY,1.0,Jul-13,30.4746,30.47
179613,179613,Nicaragua,Central America & Mexico,lb,NIO,1.0,Jul-13,90.4,200.89
179614,179614,Austria,Europe,g,EUR,500.0,Jul-13,7.21,14.42
179615,179615,Belgium,Europe,kg,EUR,1.0,Jul-13,10.3698,10.37
179616,179616,Bulgaria,Europe,kg,BGN,1.0,Jul-13,11.64,11.64
179617,179617,Cyprus,Europe,g,EUR,200.0,Jul-13,2.16,10.8
179618,179618,Czechia,Europe,g,CZK,100.0,Jul-13,30.2,302.0
179619,179619,Denmark,Europe,kg,DKK,1.0,Jul-13,75.7,75.7
179620,179620,Finland,Europe,g,EUR,500.0,Jul-13,3.58,7.16
179621,179621,France,Europe,g,EUR,250.0,Jul-13,1.62,6.48
179622,179622,Germany,Europe,kg,EUR,1.0,Jul-13,9.38,9.38
179623,179623,Hungary,Europe,g,HUF,250.0,Jul-13,671.0,2684.0
179624,179624,Italy,Europe,kg,EUR,1.0,Jul-13,14.96,14.96
179625,179625,Latvia,Europe,kg,EUR,1.0,Jul-13,8.65,8.65
179626,179626,Lithuania,Europe,g,LTL,250.0,Jul-13,9.33,37.32
179627,179627,Luxembourg,Europe,g,EUR,250.0,Jul-13,3.32,13.28
179628,179628,Netherlands,Europe,g,EUR,250.0,Jul-13,2.38,9.52
179629,179629,Norway,Europe,g,NOK,250.0,Jul-13,66.44,265.76
179630,179630,Poland,Europe,g,PLN,250.0,Jul-13,6.72,26.88
179631,179631,Portugal,Europe,kg,EUR,1.0,Jul-13,9.65,9.65
179632,179632,Russian Federation,Europe,kg,RUB,1.0,Jul-13,610.56,610.56
179633,179633,Slovakia,Europe,kg,EUR,1.0,Jul-13,11.19,11.19
179634,179634,Slovenia,Europe,kg,EUR,1.0,Jul-13,7.9,7.9
179635,179635,Spain,Europe,g,EUR,250.0,Jul-13,1.85,7.4
179636,179636,Sweden,Europe,g,SEK,500.0,Jul-13,31.47,62.94
179637,179637,United Kingdom,Europe,1/2 lb,GBP,1.0,Jul-13,2.9,12.89
179638,179638,United States of America,North America,lb,USD,1.0,Jul-13,5.394,11.99
179639,179639,Brazil,South America,g,BRL,500.0,Jul-13,5.28,10.56
179904,179904,Angola,Africa,kg,AOA,1.0,Aug-13,800.0,800.0
179905,179905,Cameroon,Africa,kg,XAF,1.0,Aug-13,6340.0,6340.0
179906,179906,Japan,Asia & Oceania,g,JPY,100.0,Aug-13,134.0,1340.0
179907,179907,Turkey,Asia & Oceania,kg,TRY,1.0,Aug-13,30.241,30.24
179909,179909,Nicaragua,Central America & Mexico,lb,NIO,1.0,Aug-13,97.67,217.04
179910,179910,Austria,Europe,g,EUR,500.0,Aug-13,7.2,14.4
179911,179911,Belgium,Europe,kg,EUR,1.0,Aug-13,10.2477,10.25
179912,179912,Bulgaria,Europe,kg,BGN,1.0,Aug-13,11.59,11.59
179913,179913,Cyprus,Europe,g,EUR,200.0,Aug-13,2.13,10.65
179914,179914,Czechia,Europe,g,CZK,100.0,Aug-13,30.16,301.6
179915,179915,Denmark,Europe,kg,DKK,1.0,Aug-13,78.33,78.33
179916,179916,Finland,Europe,g,EUR,500.0,Aug-13,3.56,7.12
179917,179917,France,Europe,g,EUR,250.0,Aug-13,1.63,6.52
179918,179918,Germany,Europe,kg,EUR,1.0,Aug-13,9.38,9.38
179919,179919,Hungary,Europe,g,HUF,250.0,Aug-13,668.0,2672.0
179920,179920,Italy,Europe,kg,EUR,1.0,Aug-13,14.97,14.97
179921,179921,Latvia,Europe,kg,EUR,1.0,Aug-13,8.58,8.58
179922,179922,Lithuania,Europe,g,LTL,250.0,Aug-13,9.46,37.84
179923,179923,Luxembourg,Europe,g,EUR,250.0,Aug-13,3.32,13.28
179924,179924,Netherlands,Europe,g,EUR,250.0,Aug-13,2.38,9.52
179925,179925,Norway,Europe,g,NOK,250.0,Aug-13,66.04,264.16
179926,179926,Poland,Europe,g,PLN,250.0,Aug-13,6.76,27.04
179927,179927,Portugal,Europe,kg,EUR,1.0,Aug-13,9.58,9.58
179928,179928,Russian Federation,Europe,kg,RUB,1.0,Aug-13,609.88,609.88
179929,179929,Slovakia,Europe,kg,EUR,1.0,Aug-13,11.07,11.07
179930,179930,Slovenia,Europe,kg,EUR,1.0,Aug-13,7.93,7.93
179931,179931,Spain,Europe,g,EUR,250.0,Aug-13,1.85,7.4
179932,179932,Sweden,Europe,g,SEK,500.0,Aug-13,30.55,61.1
179933,179933,United Kingdom,Europe,1/2 lb,GBP,1.0,Aug-13,2.88,12.8
179934,179934,United States of America,North America,lb,USD,1.0,Aug-13,5.2139999999999995,11.59
179935,179935,Brazil,South America,g,BRL,500.0,Aug-13,5.08,10.16
180200,180200,Angola,Africa,kg,AOA,1.0,Sep-13,800.0,800.0
180201,180201,Cameroon,Africa,kg,XAF,1.0,Sep-13,6340.0,6340.0
180202,180202,Japan,Asia & Oceania,g,JPY,100.0,Sep-13,133.0,1330.0
180203,180203,Turkey,Asia & Oceania,kg,TRY,1.0,Sep-13,30.7044,30.7
180205,180205,Nicaragua,Central America & Mexico,lb,NIO,1.0,Sep-13,95.75,212.78
180206,180206,Austria,Europe,g,EUR,500.0,Sep-13,7.13,14.26
180207,180207,Belgium,Europe,kg,EUR,1.0,Sep-13,10.3,10.3
180208,180208,Bulgaria,Europe,kg,BGN,1.0,Sep-13,11.6,11.6
180209,180209,Cyprus,Europe,g,EUR,200.0,Sep-13,2.16,10.8
180210,180210,Czechia,Europe,g,CZK,100.0,Sep-13,29.18,291.8
180211,180211,Denmark,Europe,kg,DKK,1.0,Sep-13,76.73,76.73
180212,180212,Finland,Europe,g,EUR,500.0,Sep-13,3.57,7.14
180213,180213,France,Europe,g,EUR,250.0,Sep-13,1.62,6.48
180214,180214,Germany,Europe,kg,EUR,1.0,Sep-13,9.38,9.38
180215,180215,Hungary,Europe,g,HUF,250.0,Sep-13,651.0,2604.0
180216,180216,Italy,Europe,kg,EUR,1.0,Sep-13,15.0,15.0
180217,180217,Latvia,Europe,kg,EUR,1.0,Sep-13,8.65,8.65
180218,180218,Lithuania,Europe,g,LTL,250.0,Sep-13,9.06,36.24
180219,180219,Luxembourg,Europe,g,EUR,250.0,Sep-13,3.91,15.64
180220,180220,Netherlands,Europe,g,EUR,250.0,Sep-13,2.38,9.52
180221,180221,Norway,Europe,g,NOK,250.0,Sep-13,63.36,253.44
180222,180222,Poland,Europe,g,PLN,250.0,Sep-13,6.66,26.64
180223,180223,Portugal,Europe,kg,EUR,1.0,Sep-13,9.52,9.52
180224,180224,Russian Federation,Europe,kg,RUB,1.0,Sep-13,611.82,611.82
180225,180225,Slovakia,Europe,kg,EUR,1.0,Sep-13,11.05,11.05
180226,180226,Slovenia,Europe,kg,EUR,1.0,Sep-13,7.96,7.96
180227,180227,Spain,Europe,g,EUR,250.0,Sep-13,1.84,7.36
180228,180228,Sweden,Europe,g,SEK,500.0,Sep-13,30.77,61.54
180229,180229,United Kingdom,Europe,1/2 lb,GBP,1.0,Sep-13,2.86,12.71
180230,180230,United States of America,North America,lb,USD,1.0,Sep-13,5.091,11.31
180231,180231,Brazil,South America,g,BRL,500.0,Sep-13,5.33,10.66
180496,180496,Angola,Africa,kg,AOA,1.0,Oct-13,800.0,800.0
180497,180497,Cameroon,Africa,kg,XAF,1.0,Oct-13,6340.0,6340.0
180498,180498,Japan,Asia & Oceania,g,JPY,100.0,Oct-13,128.0,1280.0
180499,180499,Turkey,Asia & Oceania,kg,TRY,1.0,Oct-13,30.5001,30.5
180501,180501,Nicaragua,Central America & Mexico,lb,NIO,1.0,Oct-13,93.55,207.89
180502,180502,Austria,Europe,g,EUR,500.0,Oct-13,7.01,14.02
180503,180503,Belgium,Europe,kg,EUR,1.0,Oct-13,10.36,10.36
180504,180504,Bulgaria,Europe,kg,BGN,1.0,Oct-13,11.54,11.54
180505,180505,Cyprus,Europe,g,EUR,200.0,Oct-13,2.16,10.8
180506,180506,Czechia,Europe,g,CZK,100.0,Oct-13,29.9,299.0
180507,180507,Denmark,Europe,kg,DKK,1.0,Oct-13,76.18,76.18
180508,180508,Finland,Europe,g,EUR,500.0,Oct-13,3.42,6.84
180509,180509,France,Europe,g,EUR,250.0,Oct-13,1.62,6.48
180510,180510,Germany,Europe,kg,EUR,1.0,Oct-13,9.38,9.38
180511,180511,Hungary,Europe,g,HUF,250.0,Oct-13,646.0,2584.0
180512,180512,Italy,Europe,kg,EUR,1.0,Oct-13,15.0,15.0
180513,180513,Latvia,Europe,kg,EUR,1.0,Oct-13,8.32,8.32
180514,180514,Lithuania,Europe,g,LTL,250.0,Oct-13,8.92,35.68
180515,180515,Luxembourg,Europe,g,EUR,250.0,Oct-13,3.18,12.72
180516,180516,Netherlands,Europe,g,EUR,250.0,Oct-13,2.38,9.52
180517,180517,Norway,Europe,g,NOK,250.0,Oct-13,65.91,263.64
180518,180518,Poland,Europe,g,PLN,250.0,Oct-13,6.53,26.12
180519,180519,Portugal,Europe,kg,EUR,1.0,Oct-13,9.63,9.63
180520,180520,Russian Federation,Europe,kg,RUB,1.0,Oct-13,610.51,610.51
180521,180521,Slovakia,Europe,kg,EUR,1.0,Oct-13,11.14,11.14
180522,180522,Slovenia,Europe,kg,EUR,1.0,Oct-13,7.95,7.95
180523,180523,Spain,Europe,g,EUR,250.0,Oct-13,1.84,7.36
180524,180524,Sweden,Europe,g,SEK,500.0,Oct-13,30.37,60.74
180525,180525,United Kingdom,Europe,1/2 lb,GBP,1.0,Oct-13,2.76,12.27
180526,180526,United States of America,North America,lb,USD,1.0,Oct-13,5.149,11.44
180527,180527,Brazil,South America,g,BRL,500.0,Oct-13,5.23,10.46
180792,180792,Angola,Africa,kg,AOA,1.0,Nov-13,800.0,800.0
180794,180794,Japan,Asia & Oceania,g,JPY,100.0,Nov-13,123.0,1230.0
180795,180795,Turkey,Asia & Oceania,kg,TRY,1.0,Nov-13,30.7445,30.74
180797,180797,Nicaragua,Central America & Mexico,lb,NIO,1.0,Nov-13,89.38,198.62
180798,180798,Austria,Europe,g,EUR,500.0,Nov-13,7.21,14.42
180799,180799,Belgium,Europe,kg,EUR,1.0,Nov-13,10.33,10.33
180800,180800,Bulgaria,Europe,kg,BGN,1.0,Nov-13,11.99,11.99
180801,180801,Cyprus,Europe,g,EUR,200.0,Nov-13,2.16,10.8
180802,180802,Czechia,Europe,g,CZK,100.0,Nov-13,29.21,292.1
180803,180803,Denmark,Europe,kg,DKK,1.0,Nov-13,77.54,77.54
180804,180804,Finland,Europe,g,EUR,500.0,Nov-13,3.34,6.68
180805,180805,France,Europe,g,EUR,250.0,Nov-13,1.61,6.44
180806,180806,Germany,Europe,kg,EUR,1.0,Nov-13,9.38,9.38
180807,180807,Hungary,Europe,g,HUF,250.0,Nov-13,632.0,2528.0
180808,180808,Italy,Europe,kg,EUR,1.0,Nov-13,14.86,14.86
180809,180809,Latvia,Europe,kg,EUR,1.0,Nov-13,7.94,7.94
180810,180810,Lithuania,Europe,g,LTL,250.0,Nov-13,8.85,35.4
180811,180811,Luxembourg,Europe,g,EUR,250.0,Nov-13,3.33,13.32
180812,180812,Netherlands,Europe,g,EUR,250.0,Nov-13,2.38,9.52
180813,180813,Norway,Europe,g,NOK,250.0,Nov-13,63.23,252.92
180814,180814,Poland,Europe,g,PLN,250.0,Nov-13,6.59,26.36
180815,180815,Portugal,Europe,kg,EUR,1.0,Nov-13,9.37,9.37
180816,180816,Russian Federation,Europe,kg,RUB,1.0,Nov-13,610.4,610.4
180817,180817,Slovakia,Europe,kg,EUR,1.0,Nov-13,10.98,10.98
180818,180818,Slovenia,Europe,kg,EUR,1.0,Nov-13,8.04,8.04
180819,180819,Spain,Europe,g,EUR,250.0,Nov-13,1.84,7.36
180820,180820,Sweden,Europe,g,SEK,500.0,Nov-13,30.43,60.86
180821,180821,United Kingdom,Europe,1/2 lb,GBP,1.0,Nov-13,2.86,12.71
