,Unnamed: 0,Unnamed: 0.1,Country,Continents,Unit,Country_Code,Weight,Type,Type of Coffee,Date,Price,unit_price(/kg)
20100,302644,302644,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Apr-2005,2812.3,61.27
20101,302645,302645,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Apr-2005,695.8,15.16
20102,302646,302646,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Apr-2005,736.0,16.03
20103,302647,302647,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Apr-2005,1582.53,34.48
20104,302648,302648,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Apr-2005,1180.0,43.7
20105,302649,302649,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Apr-2005,1436.73,3192.73
20106,302650,302650,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Apr-2005,687.95,14.99
20107,302651,302651,Brazil,South America,kg,BRL,60,G,Arabica,Apr-2005,336.4,5.61
20108,302652,302652,Brazil,South America,kg,BRL,60,G,Robusta,Apr-2005,149.4,2.49
20109,302653,302653,Colombia,South America,kg,COP,125,P,Arabica,Apr-2005,519012.0,4152.1
20110,302654,302654,Ecuador,South America,SQ,USD,1,G,Arabica,Apr-2005,85.0,1.85
20111,302655,302655,Ecuador,South America,SQ,USD,1,G,Robusta,Apr-2005,58.0,1.26
20112,302656,302656,Peru,South America,kg,PEN,1,P,Arabica,Apr-2005,4.39,4.39
20113,303208,303208,Angola,Africa,kg,AOA,1,D,Robusta,May-2005,10.0,10.0
20114,303209,303209,Burundi,Africa,kg,BIF,1,P,Arabica,May-2005,900.0,900.0
20115,303213,303213,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,May-2005,303.0,303.0
20116,303215,303215,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,May-2005,217.21,12.78
20117,303216,303216,Ghana,Africa,kg,GHC,60,G,Robusta,May-2005,101775.0,1696.25
20118,303221,303221,Rwanda,Africa,kg,RWF,1,P,Arabica,May-2005,600.0,600.0
20119,303222,303222,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,May-2005,800.0,800.0
20120,303223,303223,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,May-2005,300.0,300.0
20121,303224,303224,Togo,Africa,kg,XAF,1,G,Robusta,May-2005,345.0,345.0
20122,303225,303225,Uganda,Africa,kg,UGX,1,G,Arabica,May-2005,2450.0,2450.0
20123,303226,303226,Uganda,Africa,kg,UGX,1,G,Robusta,May-2005,1850.0,1850.0
20124,303227,303227,Zambia,Africa,kg,ZMK,1,G,Arabica,May-2005,10182.2,10182.2
20125,303228,303228,India,Asia & Oceania,kg,INR,50,G,Arabica,May-2005,5460.0,109.2
20126,303229,303229,India,Asia & Oceania,kg,INR,50,G,Robusta,May-2005,2860.0,57.2
20127,303230,303230,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,May-2005,27500.0,27500.0
20128,303231,303231,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,May-2005,6500.0,6500.0
20129,303232,303232,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,May-2005,5.22,5.22
20130,303233,303233,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,May-2005,1.49,1.49
20131,303234,303234,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,May-2005,95.0,95.0
20132,303235,303235,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,May-2005,55.78,55.78
20133,303237,303237,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,May-2005,15800.0,15800.0
20134,303238,303238,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,May-2005,38964.86,848.91
20135,303239,303239,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,May-2005,3.3,0.26
20136,303240,303240,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,May-2005,2812.31,61.27
20137,303241,303241,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,May-2005,698.69,15.22
20138,303242,303242,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,May-2005,735.0,16.01
20139,303243,303243,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,May-2005,1719.68,37.47
20140,303244,303244,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,May-2005,1180.0,43.7
20141,303245,303245,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,May-2005,1338.72,2974.93
20142,303246,303246,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,May-2005,687.95,14.99
20143,303247,303247,Brazil,South America,kg,BRL,60,G,Arabica,May-2005,324.55,5.41
20144,303248,303248,Brazil,South America,kg,BRL,60,G,Robusta,May-2005,159.31,2.66
20145,303249,303249,Colombia,South America,kg,COP,125,P,Arabica,May-2005,501801.0,4014.41
20146,303250,303250,Ecuador,South America,SQ,USD,1,G,Arabica,May-2005,90.0,1.96
20147,303251,303251,Ecuador,South America,SQ,USD,1,G,Robusta,May-2005,64.0,1.39
20148,303252,303252,Peru,South America,kg,PEN,1,P,Arabica,May-2005,4.85,4.85
20149,303804,303804,Angola,Africa,kg,AOA,1,D,Robusta,Jun-2005,10.0,10.0
20150,303805,303805,Burundi,Africa,kg,BIF,1,P,Arabica,Jun-2005,900.0,900.0
20151,303809,303809,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Jun-2005,333.0,333.0
20152,303811,303811,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Jun-2005,213.87,12.58
20153,303812,303812,Ghana,Africa,kg,GHC,60,G,Robusta,Jun-2005,101775.0,1696.25
20154,303818,303818,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Jun-2005,800.0,800.0
20155,303819,303819,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Jun-2005,300.0,300.0
20156,303820,303820,Togo,Africa,kg,XAF,1,G,Robusta,Jun-2005,410.0,410.0
20157,303821,303821,Uganda,Africa,kg,UGX,1,G,Arabica,Jun-2005,2450.0,2450.0
20158,303822,303822,Uganda,Africa,kg,UGX,1,G,Robusta,Jun-2005,1935.0,1935.0
20159,303823,303823,Zambia,Africa,kg,ZMK,1,G,Arabica,Jun-2005,9900.06,9900.06
20160,303824,303824,India,Asia & Oceania,kg,INR,50,G,Arabica,Jun-2005,5070.0,101.4
20161,303825,303825,India,Asia & Oceania,kg,INR,50,G,Robusta,Jun-2005,2850.0,57.0
20162,303826,303826,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Jun-2005,27000.0,27000.0
20163,303827,303827,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Jun-2005,7500.0,7500.0
20164,303828,303828,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Jun-2005,5.0,5.0
20165,303829,303829,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Jun-2005,1.83,1.83
20166,303830,303830,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Jun-2005,95.0,95.0
20167,303831,303831,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Jun-2005,62.0,62.0
20168,303834,303834,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Jun-2005,38964.86,848.91
20169,303835,303835,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Jun-2005,3.3,0.26
20170,303836,303836,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Jun-2005,2676.22,58.31
20171,303837,303837,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Jun-2005,641.46,13.98
20172,303838,303838,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Jun-2005,863.66,18.82
20173,303839,303839,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Jun-2005,1703.99,37.12
20174,303840,303840,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Jun-2005,1250.0,46.3
20175,303841,303841,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Jun-2005,1312.21,2916.02
20176,303842,303842,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Jun-2005,687.95,14.99
20177,303843,303843,Brazil,South America,kg,BRL,60,G,Arabica,Jun-2005,300.9,5.01
20178,303844,303844,Brazil,South America,kg,BRL,60,G,Robusta,Jun-2005,160.85,2.68
20179,303845,303845,Colombia,South America,kg,COP,125,P,Arabica,Jun-2005,464125.0,3713.0
20180,303846,303846,Ecuador,South America,SQ,USD,1,G,Arabica,Jun-2005,100.0,2.18
20181,303847,303847,Ecuador,South America,SQ,USD,1,G,Robusta,Jun-2005,60.0,1.31
20182,303848,303848,Peru,South America,kg,PEN,1,P,Arabica,Jun-2005,4.67,4.67
20183,304400,304400,Angola,Africa,kg,AOA,1,D,Robusta,Jul-2005,10.0,10.0
20184,304401,304401,Burundi,Africa,kg,BIF,1,P,Arabica,Jul-2005,900.0,900.0
20185,304405,304405,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Jul-2005,218.0,218.0
20186,304407,304407,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Jul-2005,187.84,11.05
20187,304408,304408,Ghana,Africa,kg,GHC,60,G,Robusta,Jul-2005,101775.0,1696.25
20188,304412,304412,Malawi,Africa,kg,MWK,1,G,Arabica,Jul-2005,285.94,285.94
20189,304414,304414,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Jul-2005,1000.0,1000.0
20190,304415,304415,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Jul-2005,280.0,280.0
20191,304416,304416,Togo,Africa,kg,XAF,1,G,Robusta,Jul-2005,405.0,405.0
20192,304417,304417,Uganda,Africa,kg,UGX,1,G,Arabica,Jul-2005,2450.0,2450.0
20193,304418,304418,Uganda,Africa,kg,UGX,1,G,Robusta,Jul-2005,1850.0,1850.0
20194,304419,304419,Zambia,Africa,kg,ZMK,1,G,Arabica,Jul-2005,3164.31,3164.31
20195,304420,304420,India,Asia & Oceania,kg,INR,50,G,Arabica,Jul-2005,4490.0,89.8
20196,304421,304421,India,Asia & Oceania,kg,INR,50,G,Robusta,Jul-2005,2730.0,54.6
20197,304422,304422,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Jul-2005,26000.0,26000.0
20198,304423,304423,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Jul-2005,7500.0,7500.0
20199,304424,304424,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Jul-2005,5.04,5.04
20200,304425,304425,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Jul-2005,1.83,1.83
20201,304426,304426,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Jul-2005,95.0,95.0
20202,304427,304427,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Jul-2005,62.65,62.65
20203,304430,304430,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Jul-2005,38964.86,848.91
20204,304431,304431,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Jul-2005,3.3,0.26
20205,304432,304432,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Jul-2005,2721.58,59.29
20206,304433,304433,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Jul-2005,557.29,12.14
20207,304434,304434,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Jul-2005,724.82,15.79
20208,304435,304435,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Jul-2005,1649.27,35.93
20209,304436,304436,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Jul-2005,1250.0,46.3
20210,304437,304437,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Jul-2005,1211.96,2693.24
20211,304438,304438,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Jul-2005,687.95,14.99
20212,304439,304439,Brazil,South America,kg,BRL,60,G,Arabica,Jul-2005,255.61,4.26
20213,304440,304440,Brazil,South America,kg,BRL,60,G,Robusta,Jul-2005,155.9,2.6
20214,304441,304441,Colombia,South America,kg,COP,125,P,Arabica,Jul-2005,413232.0,3305.86
20215,304442,304442,Ecuador,South America,SQ,USD,1,G,Arabica,Jul-2005,95.0,2.07
20216,304443,304443,Ecuador,South America,SQ,USD,1,G,Robusta,Jul-2005,53.0,1.15
20217,304444,304444,Peru,South America,kg,PEN,1,P,Arabica,Jul-2005,4.74,4.74
20218,304996,304996,Angola,Africa,kg,AOA,1,D,Robusta,Aug-2005,10.0,10.0
20219,304997,304997,Burundi,Africa,kg,BIF,1,P,Arabica,Aug-2005,900.0,900.0
20220,305003,305003,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Aug-2005,197.39,11.61
20221,305004,305004,Ghana,Africa,kg,GHC,60,G,Robusta,Aug-2005,101775.0,1696.25
20222,305008,305008,Malawi,Africa,kg,MWK,1,G,Arabica,Aug-2005,287.13,287.13
20223,305010,305010,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Aug-2005,1100.0,1100.0
20224,305011,305011,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Aug-2005,250.0,250.0
20225,305012,305012,Togo,Africa,kg,XAF,1,G,Robusta,Aug-2005,300.0,300.0
20226,305013,305013,Uganda,Africa,kg,UGX,1,G,Arabica,Aug-2005,2200.0,2200.0
20227,305014,305014,Uganda,Africa,kg,UGX,1,G,Robusta,Aug-2005,1550.0,1550.0
20228,305015,305015,Zambia,Africa,kg,ZMK,1,G,Arabica,Aug-2005,10026.05,10026.05
20229,305016,305016,India,Asia & Oceania,kg,INR,50,G,Arabica,Aug-2005,4240.0,84.8
20230,305017,305017,India,Asia & Oceania,kg,INR,50,G,Robusta,Aug-2005,2600.0,52.0
20231,305018,305018,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Aug-2005,25000.0,25000.0
20232,305019,305019,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Aug-2005,8000.0,8000.0
20233,305020,305020,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Aug-2005,4.19,4.19
20234,305021,305021,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Aug-2005,1.87,1.87
20235,305022,305022,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Aug-2005,95.0,95.0
20236,305023,305023,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Aug-2005,56.68,56.68
20237,305026,305026,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Aug-2005,38964.86,848.91
20238,305027,305027,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Aug-2005,3.3,0.26
20239,305028,305028,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Aug-2005,2585.5,56.33
20240,305029,305029,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Aug-2005,534.01,11.63
20241,305030,305030,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Aug-2005,757.69,16.51
20242,305031,305031,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Aug-2005,1558.28,33.95
20243,305032,305032,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Aug-2005,1987.5,73.61
20244,305033,305033,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Aug-2005,1100.21,2444.91
20245,305034,305034,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Aug-2005,687.95,14.99
20246,305035,305035,Brazil,South America,kg,BRL,60,G,Arabica,Aug-2005,253.78,4.23
20247,305036,305036,Brazil,South America,kg,BRL,60,G,Robusta,Aug-2005,150.27,2.5
20248,305037,305037,Colombia,South America,kg,COP,125,P,Arabica,Aug-2005,409658.0,3277.26
20249,305038,305038,Ecuador,South America,SQ,USD,1,G,Arabica,Aug-2005,95.0,2.07
20250,305039,305039,Ecuador,South America,SQ,USD,1,G,Robusta,Aug-2005,49.0,1.07
20251,305040,305040,Peru,South America,kg,PEN,1,P,Arabica,Aug-2005,4.61,4.61
20252,305592,305592,Angola,Africa,kg,AOA,1,D,Robusta,Sep-2005,10.0,10.0
20253,305593,305593,Burundi,Africa,kg,BIF,1,P,Arabica,Sep-2005,900.0,900.0
20254,305599,305599,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Sep-2005,188.63,11.1
20255,305600,305600,Ghana,Africa,kg,GHC,60,G,Robusta,Sep-2005,101775.0,1696.25
20256,305604,305604,Malawi,Africa,kg,MWK,1,G,Arabica,Sep-2005,279.62,279.62
20257,305606,305606,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Sep-2005,1200.0,1200.0
20258,305607,305607,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Sep-2005,300.0,300.0
20259,305608,305608,Togo,Africa,kg,XAF,1,G,Robusta,Sep-2005,325.0,325.0
20260,305609,305609,Uganda,Africa,kg,UGX,1,G,Arabica,Sep-2005,2100.0,2100.0
20261,305610,305610,Uganda,Africa,kg,UGX,1,G,Robusta,Sep-2005,1300.0,1300.0
20262,305611,305611,Zambia,Africa,kg,ZMK,1,G,Arabica,Sep-2005,10485.83,10485.83
20263,305612,305612,India,Asia & Oceania,kg,INR,50,G,Arabica,Sep-2005,3950.0,79.0
20264,305613,305613,India,Asia & Oceania,kg,INR,50,G,Robusta,Sep-2005,2450.0,49.0
20265,305614,305614,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Sep-2005,23000.0,23000.0
20266,305615,305615,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Sep-2005,7500.0,7500.0
20267,305616,305616,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Sep-2005,4.0,4.0
20268,305617,305617,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Sep-2005,1.52,1.52
20269,305618,305618,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Sep-2005,95.0,95.0
20270,305619,305619,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Sep-2005,52.17,52.17
20271,305622,305622,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Sep-2005,38964.86,848.91
20272,305623,305623,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Sep-2005,3.3,0.26
20273,305624,305624,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Sep-2005,2404.07,52.38
20274,305625,305625,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Sep-2005,487.03,10.61
20275,305626,305626,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Sep-2005,744.47,16.22
20276,305627,305627,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Sep-2005,1551.96,33.81
20277,305628,305628,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Sep-2005,1987.5,73.61
20278,305629,305629,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Sep-2005,1085.99,2413.31
20279,305630,305630,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Sep-2005,687.95,14.99
20280,305631,305631,Brazil,South America,kg,BRL,60,G,Arabica,Sep-2005,230.41,3.84
20281,305632,305632,Brazil,South America,kg,BRL,60,G,Robusta,Sep-2005,127.28,2.12
20282,305633,305633,Colombia,South America,kg,COP,125,P,Arabica,Sep-2005,383551.0,3068.41
20283,305634,305634,Ecuador,South America,SQ,USD,1,G,Arabica,Sep-2005,85.0,1.85
20284,305635,305635,Ecuador,South America,SQ,USD,1,G,Robusta,Sep-2005,35.0,0.76
20285,305636,305636,Peru,South America,kg,PEN,1,P,Arabica,Sep-2005,4.61,4.61
20286,306188,306188,Angola,Africa,kg,AOA,1,D,Robusta,Oct-2005,10.0,10.0
20287,306189,306189,Burundi,Africa,kg,BIF,1,P,Arabica,Oct-2005,900.0,900.0
20288,306195,306195,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Oct-2005,164.47,9.67
20289,306196,306196,Ghana,Africa,kg,GHC,60,G,Robusta,Oct-2005,105136.8,1752.28
20290,306200,306200,Malawi,Africa,kg,MWK,1,G,Arabica,Oct-2005,279.04,279.04
20291,306202,306202,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Oct-2005,1100.0,1100.0
20292,306203,306203,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Oct-2005,400.0,400.0
20293,306204,306204,Togo,Africa,kg,XAF,1,G,Robusta,Oct-2005,325.0,325.0
20294,306205,306205,Uganda,Africa,kg,UGX,1,G,Arabica,Oct-2005,2350.0,2350.0
20295,306206,306206,Uganda,Africa,kg,UGX,1,G,Robusta,Oct-2005,1650.0,1650.0
20296,306207,306207,Zambia,Africa,kg,ZMK,1,G,Arabica,Oct-2005,8191.01,8191.01
20297,306208,306208,India,Asia & Oceania,kg,INR,50,G,Arabica,Oct-2005,4025.0,80.5
20298,306209,306209,India,Asia & Oceania,kg,INR,50,G,Robusta,Oct-2005,2400.0,48.0
20299,306210,306210,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Oct-2005,22500.0,22500.0
20300,306211,306211,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Oct-2005,8000.0,8000.0
20301,306212,306212,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Oct-2005,3.88,3.88
20302,306213,306213,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Oct-2005,1.47,1.47
20303,306214,306214,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Oct-2005,110.0,110.0
20304,306215,306215,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Oct-2005,52.0,52.0
20305,306216,306216,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Oct-2005,36.49,36.49
20306,306218,306218,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Oct-2005,44892.03,978.04
20307,306219,306219,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Oct-2005,3.3,0.26
20308,306220,306220,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Oct-2005,2271.58,49.49
20309,306221,306221,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Oct-2005,536.38,11.69
20310,306222,306222,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Oct-2005,770.18,16.78
20311,306223,306223,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Oct-2005,1246.18,27.15
20312,306224,306224,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Oct-2005,1987.5,73.61
20313,306225,306225,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Oct-2005,1372.13,3049.18
20314,306226,306226,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Oct-2005,809.45,17.64
20315,306227,306227,Brazil,South America,kg,BRL,60,G,Arabica,Oct-2005,244.36,4.07
20316,306228,306228,Brazil,South America,kg,BRL,60,G,Robusta,Oct-2005,131.69,2.19
20317,306229,306229,Colombia,South America,kg,COP,125,P,Arabica,Oct-2005,432601.0,3460.81
20318,306230,306230,Ecuador,South America,SQ,USD,1,G,Arabica,Oct-2005,80.0,1.74
20319,306231,306231,Ecuador,South America,SQ,USD,1,G,Robusta,Oct-2005,38.56,0.84
20320,306232,306232,Peru,South America,kg,PEN,1,P,Arabica,Oct-2005,5.03,5.03
20321,306784,306784,Angola,Africa,kg,AOA,1,D,Robusta,Nov-2005,10.0,10.0
20322,306785,306785,Burundi,Africa,kg,BIF,1,P,Arabica,Nov-2005,900.0,900.0
20323,306791,306791,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Nov-2005,187.27,11.02
20324,306792,306792,Ghana,Africa,kg,GHC,60,G,Robusta,Nov-2005,105136.8,1752.28
20325,306796,306796,Malawi,Africa,kg,MWK,1,G,Arabica,Nov-2005,246.99,246.99
20326,306798,306798,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Nov-2005,1200.0,1200.0
20327,306799,306799,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Nov-2005,400.0,400.0
20328,306800,306800,Togo,Africa,kg,XAF,1,G,Robusta,Nov-2005,325.0,325.0
20329,306801,306801,Uganda,Africa,kg,UGX,1,G,Arabica,Nov-2005,2350.0,2350.0
20330,306802,306802,Uganda,Africa,kg,UGX,1,G,Robusta,Nov-2005,1860.0,1860.0
20331,306803,306803,Zambia,Africa,kg,ZMK,1,G,Arabica,Nov-2005,7153.76,7153.76
20332,306804,306804,India,Asia & Oceania,kg,INR,50,G,Arabica,Nov-2005,4150.0,83.0
20333,306805,306805,India,Asia & Oceania,kg,INR,50,G,Robusta,Nov-2005,2540.0,50.8
20334,306806,306806,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Nov-2005,22000.0,22000.0
20335,306807,306807,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Nov-2005,8500.0,8500.0
20336,306808,306808,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Nov-2005,3.88,3.88
20337,306809,306809,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Nov-2005,1.47,1.47
20338,306810,306810,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Nov-2005,115.0,115.0
20339,306811,306811,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Nov-2005,57.0,57.0
20340,306812,306812,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Nov-2005,36.49,36.49
20341,306814,306814,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Nov-2005,44892.03,978.04
20342,306815,306815,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Nov-2005,3.3,0.26
20343,306816,306816,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Nov-2005,2812.3,61.27
20344,306817,306817,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Nov-2005,551.69,12.02
20345,306818,306818,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Nov-2005,622.63,13.56
20346,306819,306819,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Nov-2005,1186.21,25.84
20347,306820,306820,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Nov-2005,1987.5,73.61
20348,306821,306821,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Nov-2005,1036.12,2302.49
20349,306822,306822,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Nov-2005,809.45,17.64
20350,306823,306823,Brazil,South America,kg,BRL,60,G,Arabica,Nov-2005,252.9,4.22
20351,306824,306824,Brazil,South America,kg,BRL,60,G,Robusta,Nov-2005,139.81,2.33
20352,306825,306825,Colombia,South America,kg,COP,125,P,Arabica,Nov-2005,449102.0,3592.82
20353,306826,306826,Ecuador,South America,SQ,USD,1,G,Arabica,Nov-2005,90.0,1.96
20354,306827,306827,Ecuador,South America,SQ,USD,1,G,Robusta,Nov-2005,41.56,0.91
20355,306828,306828,Peru,South America,kg,PEN,1,P,Arabica,Nov-2005,3.67,3.67
20356,307380,307380,Angola,Africa,kg,AOA,1,D,Robusta,Dec-2005,10.0,10.0
20357,307381,307381,Burundi,Africa,kg,BIF,1,P,Arabica,Dec-2005,900.0,900.0
20358,307387,307387,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Dec-2005,191.38,11.26
20359,307388,307388,Ghana,Africa,kg,GHC,60,G,Robusta,Dec-2005,105136.8,1752.28
20360,307392,307392,Malawi,Africa,kg,MWK,1,G,Arabica,Dec-2005,141.75,141.75
