,Country,Continents,Unit,Country_Code,Weight,Type,Type of Coffee,Price,unit_price(/kg),Datetime,Year,Month,Scale,Conversions_Numeric
6406,Angola,Africa,kg,ANK,1,D,Robusta,16.0,16.0,1982-04-01,1982,4,Units,2.9918e-08
6407,Angola,Africa,kg,ANK,1,D,Robusta,16.0,16.0,1982-05-01,1982,5,Units,2.9918e-08
6408,Angola,Africa,kg,ANK,1,D,Robusta,30.0,30.0,1982-06-01,1982,6,Units,2.9918e-08
6409,Angola,Africa,kg,ANK,1,D,Robusta,30.0,30.0,1982-07-01,1982,7,Units,2.9918e-08
6410,Angola,Africa,kg,ANK,1,D,Robusta,30.0,30.0,1982-08-01,1982,8,Units,2.9918e-08
6411,Angola,Africa,kg,ANK,1,D,Robusta,30.0,30.0,1982-09-01,1982,9,Units,2.9918e-08
6412,Angola,Africa,kg,ANK,1,D,Robusta,30.0,30.0,1982-10-01,1982,10,Units,2.9918e-08
6413,Angola,Africa,kg,ANK,1,D,Robusta,30.0,30.0,1982-11-01,1982,11,Units,2.9918e-08
6414,Angola,Africa,kg,ANK,1,D,Robusta,30.0,30.0,1982-12-01,1982,12,Units,2.9918e-08
6415,Benin,Africa,kg,XAF,1,G,Robusta,210.0,210.0,1982-01-01,1982,1,Units,328.60625269899
6416,Benin,Africa,kg,XAF,1,G,Robusta,210.0,210.0,1982-02-01,1982,2,Units,328.60625269899
6417,Benin,Africa,kg,XAF,1,G,Robusta,210.0,210.0,1982-03-01,1982,3,Units,328.60625269899
6418,Benin,Africa,kg,XAF,1,G,Robusta,210.0,210.0,1982-04-01,1982,4,Units,328.60625269899
6419,Benin,Africa,kg,XAF,1,G,Robusta,210.0,210.0,1982-05-01,1982,5,Units,328.60625269899
6420,Benin,Africa,kg,XAF,1,G,Robusta,210.0,210.0,1982-06-01,1982,6,Units,328.60625269899
6421,Benin,Africa,kg,XAF,1,G,Robusta,210.0,210.0,1982-07-01,1982,7,Units,328.60625269899
6422,Benin,Africa,kg,XAF,1,G,Robusta,210.0,210.0,1982-08-01,1982,8,Units,328.60625269899
6423,Benin,Africa,kg,XAF,1,G,Robusta,210.0,210.0,1982-09-01,1982,9,Units,328.60625269899
6424,Benin,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-10-01,1982,10,Units,328.60625269899
6425,Benin,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-11-01,1982,11,Units,328.60625269899
6426,Benin,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-12-01,1982,12,Units,328.60625269899
6427,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-01-01,1982,1,Units,90.0
6428,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-02-01,1982,2,Units,90.0
6429,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-03-01,1982,3,Units,90.0
6430,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-04-01,1982,4,Units,90.0
6431,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-05-01,1982,5,Units,90.0
6432,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-06-01,1982,6,Units,90.0
6433,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-07-01,1982,7,Units,90.0
6434,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-08-01,1982,8,Units,90.0
6435,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-09-01,1982,9,Units,90.0
6436,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-10-01,1982,10,Units,90.0
6437,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-11-01,1982,11,Units,90.0
6438,Burundi,Africa,kg,BIF,1,P,Arabica,118.0,118.0,1982-12-01,1982,12,Units,90.0
6439,Cameroon,Africa,kg,XAF,1,G,Robusta,330.0,330.0,1982-01-01,1982,1,Units,328.60625269899
6440,Cameroon,Africa,kg,XAF,1,G,Robusta,330.0,330.0,1982-02-01,1982,2,Units,328.60625269899
6441,Cameroon,Africa,kg,XAF,1,G,Robusta,330.0,330.0,1982-03-01,1982,3,Units,328.60625269899
6442,Cameroon,Africa,kg,XAF,1,G,Robusta,330.0,330.0,1982-04-01,1982,4,Units,328.60625269899
6443,Cameroon,Africa,kg,XAF,1,G,Robusta,330.0,330.0,1982-05-01,1982,5,Units,328.60625269899
6444,Cameroon,Africa,kg,XAF,1,G,Robusta,330.0,330.0,1982-06-01,1982,6,Units,328.60625269899
6445,Cameroon,Africa,kg,XAF,1,G,Robusta,330.0,330.0,1982-07-01,1982,7,Units,328.60625269899
6446,Cameroon,Africa,kg,XAF,1,G,Robusta,330.0,330.0,1982-08-01,1982,8,Units,328.60625269899
6447,Cameroon,Africa,kg,XAF,1,G,Robusta,330.0,330.0,1982-09-01,1982,9,Units,328.60625269899
6448,Cameroon,Africa,kg,XAF,1,G,Robusta,350.0,350.0,1982-10-01,1982,10,Units,328.60625269899
6449,Cameroon,Africa,kg,XAF,1,G,Robusta,350.0,350.0,1982-11-01,1982,11,Units,328.60625269899
6450,Cameroon,Africa,kg,XAF,1,G,Robusta,350.0,350.0,1982-12-01,1982,12,Units,328.60625269899
6451,Central African Rep.,Africa,kg,XAF,1,G,Robusta,240.0,240.0,1982-01-01,1982,1,Units,328.60625269899
6452,Central African Rep.,Africa,kg,XAF,1,G,Robusta,240.0,240.0,1982-02-01,1982,2,Units,328.60625269899
6453,Central African Rep.,Africa,kg,XAF,1,G,Robusta,240.0,240.0,1982-03-01,1982,3,Units,328.60625269899
6454,Central African Rep.,Africa,kg,XAF,1,G,Robusta,240.0,240.0,1982-04-01,1982,4,Units,328.60625269899
6455,Central African Rep.,Africa,kg,XAF,1,G,Robusta,240.0,240.0,1982-05-01,1982,5,Units,328.60625269899
6456,Central African Rep.,Africa,kg,XAF,1,G,Robusta,240.0,240.0,1982-06-01,1982,6,Units,328.60625269899
6457,Central African Rep.,Africa,kg,XAF,1,G,Robusta,240.0,240.0,1982-07-01,1982,7,Units,328.60625269899
6458,Central African Rep.,Africa,kg,XAF,1,G,Robusta,240.0,240.0,1982-08-01,1982,8,Units,328.60625269899
6459,Central African Rep.,Africa,kg,XAF,1,G,Robusta,240.0,240.0,1982-09-01,1982,9,Units,328.60625269899
6460,Central African Rep.,Africa,kg,XAF,1,G,Robusta,250.0,250.0,1982-10-01,1982,10,Units,328.60625269899
6461,Central African Rep.,Africa,kg,XAF,1,G,Robusta,250.0,250.0,1982-11-01,1982,11,Units,328.60625269899
6462,Central African Rep.,Africa,kg,XAF,1,G,Robusta,250.0,250.0,1982-12-01,1982,12,Units,328.60625269899
6463,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,126.0,126.0,1982-01-01,1982,1,Units,328.60625269899
6464,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,126.0,126.0,1982-02-01,1982,2,Units,328.60625269899
6465,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,126.0,126.0,1982-03-01,1982,3,Units,328.60625269899
6466,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,126.0,126.0,1982-04-01,1982,4,Units,328.60625269899
6467,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,126.0,126.0,1982-05-01,1982,5,Units,328.60625269899
6468,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,126.0,126.0,1982-06-01,1982,6,Units,328.60625269899
6469,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,201.0,201.0,1982-07-01,1982,7,Units,328.60625269899
6470,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,201.0,201.0,1982-08-01,1982,8,Units,328.60625269899
6471,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,201.0,201.0,1982-09-01,1982,9,Units,328.60625269899
6472,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,201.0,201.0,1982-10-01,1982,10,Units,328.60625269899
6473,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,201.0,201.0,1982-11-01,1982,11,Units,328.60625269899
6474,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,201.0,201.0,1982-12-01,1982,12,Units,328.60625269899
6475,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-01-01,1982,1,Units,328.60625269899
6476,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-02-01,1982,2,Units,328.60625269899
6477,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-03-01,1982,3,Units,328.60625269899
6478,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-04-01,1982,4,Units,328.60625269899
6479,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-05-01,1982,5,Units,328.60625269899
6480,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-06-01,1982,6,Units,328.60625269899
6481,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-07-01,1982,7,Units,328.60625269899
6482,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-08-01,1982,8,Units,328.60625269899
6483,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-09-01,1982,9,Units,328.60625269899
6484,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-10-01,1982,10,Units,328.60625269899
6485,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-11-01,1982,11,Units,328.60625269899
6486,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,300.0,300.0,1982-12-01,1982,12,Units,328.60625269899
6487,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,300.0,300.0,1982-01-01,1982,1,Units,1.91625e-11
6488,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,300.0,300.0,1982-02-01,1982,2,Units,1.91625e-11
6489,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,300.0,300.0,1982-03-01,1982,3,Units,1.91625e-11
6490,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,300.0,300.0,1982-04-01,1982,4,Units,1.91625e-11
6491,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,300.0,300.0,1982-05-01,1982,5,Units,1.91625e-11
6492,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,300.0,300.0,1982-06-01,1982,6,Units,1.91625e-11
6493,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,300.0,300.0,1982-07-01,1982,7,Units,1.91625e-11
6494,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,300.0,300.0,1982-08-01,1982,8,Units,1.91625e-11
6495,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,300.0,300.0,1982-09-01,1982,9,Units,1.91625e-11
6496,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,600.0,600.0,1982-10-01,1982,10,Units,1.91625e-11
6497,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,600.0,600.0,1982-11-01,1982,11,Units,1.91625e-11
6498,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,600.0,600.0,1982-12-01,1982,12,Units,1.91625e-11
6499,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,62.82,3.7,1982-01-01,1982,1,Units,2.069999999
6500,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,57.6,3.39,1982-02-01,1982,2,Units,2.069999999
6501,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,52.05,3.06,1982-03-01,1982,3,Units,2.069999999
6502,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,52.91,3.11,1982-04-01,1982,4,Units,2.069999999
6503,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,51.29,3.02,1982-05-01,1982,5,Units,2.069999999
6504,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,54.64,3.21,1982-06-01,1982,6,Units,2.069999999
6505,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,56.19,3.31,1982-07-01,1982,7,Units,2.069999999
6506,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,56.13,3.3,1982-08-01,1982,8,Units,2.069999999
6507,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,54.4,3.2,1982-09-01,1982,9,Units,2.069999999
6508,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,58.31,3.43,1982-10-01,1982,10,Units,2.069999999
6509,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,56.3,3.31,1982-11-01,1982,11,Units,2.069999999
6510,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,40.02,2.35,1982-12-01,1982,12,Units,2.069999999
6511,Gabon,Africa,kg,XAF,1,D,Robusta,180.0,180.0,1982-01-01,1982,1,Units,328.60625269899
6512,Gabon,Africa,kg,XAF,1,D,Robusta,180.0,180.0,1982-02-01,1982,2,Units,328.60625269899
6513,Gabon,Africa,kg,XAF,1,D,Robusta,180.0,180.0,1982-03-01,1982,3,Units,328.60625269899
6514,Gabon,Africa,kg,XAF,1,D,Robusta,180.0,180.0,1982-04-01,1982,4,Units,328.60625269899
6515,Gabon,Africa,kg,XAF,1,D,Robusta,180.0,180.0,1982-05-01,1982,5,Units,328.60625269899
6516,Gabon,Africa,kg,XAF,1,D,Robusta,180.0,180.0,1982-06-01,1982,6,Units,328.60625269899
6517,Gabon,Africa,kg,XAF,1,D,Robusta,180.0,180.0,1982-07-01,1982,7,Units,328.60625269899
6518,Gabon,Africa,kg,XAF,1,D,Robusta,180.0,180.0,1982-08-01,1982,8,Units,328.60625269899
6519,Gabon,Africa,kg,XAF,1,D,Robusta,180.0,180.0,1982-09-01,1982,9,Units,328.60625269899
6520,Gabon,Africa,kg,XAF,1,D,Robusta,200.0,200.0,1982-10-01,1982,10,Units,328.60625269899
6521,Gabon,Africa,kg,XAF,1,D,Robusta,200.0,200.0,1982-11-01,1982,11,Units,328.60625269899
6522,Gabon,Africa,kg,XAF,1,D,Robusta,200.0,200.0,1982-12-01,1982,12,Units,328.60625269899
6523,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-01-01,1982,1,Units,0.00027485215053763397
6524,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-02-01,1982,2,Units,0.00027485215053763397
6525,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-03-01,1982,3,Units,0.00027485215053763397
6526,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-04-01,1982,4,Units,0.00027485215053763397
6527,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-05-01,1982,5,Units,0.00027485215053763397
6528,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-06-01,1982,6,Units,0.00027485215053763397
6529,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-07-01,1982,7,Units,0.00027485215053763397
6530,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-08-01,1982,8,Units,0.00027485215053763397
6531,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-09-01,1982,9,Units,0.00027485215053763397
6532,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-10-01,1982,10,Units,0.00027485215053763397
6533,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-11-01,1982,11,Units,0.00027485215053763397
6534,Ghana,Africa,kg,GHC,60,G,Robusta,500.0,8.33,1982-12-01,1982,12,Units,0.00027485215053763397
6535,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-01-01,1982,1,Units,22.366028524166698
6536,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-02-01,1982,2,Units,22.366028524166698
6537,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-03-01,1982,3,Units,22.366028524166698
6538,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-04-01,1982,4,Units,22.366028524166698
6539,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-05-01,1982,5,Units,22.366028524166698
6540,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-06-01,1982,6,Units,22.366028524166698
6541,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-07-01,1982,7,Units,22.366028524166698
6542,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-08-01,1982,8,Units,22.366028524166698
6543,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-09-01,1982,9,Units,22.366028524166698
6544,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-10-01,1982,10,Units,22.366028524166698
6545,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-11-01,1982,11,Units,22.366028524166698
6546,Guinea,Africa,kg,GNF,1,G,Robusta,40.0,40.0,1982-12-01,1982,12,Units,22.366028524166698
6547,Kenya,Africa,kg,KES,50,G,Arabica,1390.0,27.8,1982-01-01,1982,1,Units,10.9223249994167
6548,Kenya,Africa,kg,KES,50,G,Arabica,1390.0,27.8,1982-02-01,1982,2,Units,10.9223249994167
6549,Kenya,Africa,kg,KES,50,G,Arabica,1390.0,27.8,1982-03-01,1982,3,Units,10.9223249994167
6550,Kenya,Africa,kg,KES,50,G,Arabica,1390.0,27.8,1982-04-01,1982,4,Units,10.9223249994167
6551,Kenya,Africa,kg,KES,50,G,Arabica,1390.0,27.8,1982-05-01,1982,5,Units,10.9223249994167
6552,Kenya,Africa,kg,KES,50,G,Arabica,1390.0,27.8,1982-06-01,1982,6,Units,10.9223249994167
6553,Kenya,Africa,kg,KES,50,G,Arabica,1390.0,27.8,1982-07-01,1982,7,Units,10.9223249994167
6554,Kenya,Africa,kg,KES,50,G,Arabica,1390.0,27.8,1982-08-01,1982,8,Units,10.9223249994167
6555,Kenya,Africa,kg,KES,50,G,Arabica,1390.0,27.8,1982-09-01,1982,9,Units,10.9223249994167
6556,Kenya,Africa,kg,KES,50,G,Arabica,1744.0,34.88,1982-10-01,1982,10,Units,10.9223249994167
6557,Kenya,Africa,kg,KES,50,G,Arabica,1744.0,34.88,1982-11-01,1982,11,Units,10.9223249994167
6558,Kenya,Africa,kg,KES,50,G,Arabica,1744.0,34.88,1982-12-01,1982,12,Units,10.9223249994167
6559,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,250.0,250.0,1982-01-01,1982,1,Units,69.9471666641667
6560,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,250.0,250.0,1982-02-01,1982,2,Units,69.9471666641667
6561,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,250.0,250.0,1982-03-01,1982,3,Units,69.9471666641667
6562,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,260.0,260.0,1982-04-01,1982,4,Units,69.9471666641667
6563,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,260.0,260.0,1982-05-01,1982,5,Units,69.9471666641667
6564,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,260.0,260.0,1982-06-01,1982,6,Units,69.9471666641667
6565,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,260.0,260.0,1982-07-01,1982,7,Units,69.9471666641667
6566,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,260.0,260.0,1982-08-01,1982,8,Units,69.9471666641667
6567,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,260.0,260.0,1982-09-01,1982,9,Units,69.9471666641667
6568,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,260.0,260.0,1982-10-01,1982,10,Units,69.9471666641667
6569,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,260.0,260.0,1982-11-01,1982,11,Units,69.9471666641667
6570,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,260.0,260.0,1982-12-01,1982,12,Units,69.9471666641667
6571,Nigeria,Africa,m,NGN,1,Ton,Robusta,998.02,1.0,1982-01-01,1982,1,Units,0.6734612615285238
6572,Nigeria,Africa,m,NGN,1,Ton,Robusta,998.02,1.0,1982-02-01,1982,2,Units,0.6734612615285238
6573,Nigeria,Africa,m,NGN,1,Ton,Robusta,998.02,1.0,1982-03-01,1982,3,Units,0.6734612615285238
6574,Nigeria,Africa,m,NGN,1,Ton,Robusta,998.02,1.0,1982-04-01,1982,4,Units,0.6734612615285238
6575,Nigeria,Africa,m,NGN,1,Ton,Robusta,998.02,1.0,1982-05-01,1982,5,Units,0.6734612615285238
6576,Nigeria,Africa,m,NGN,1,Ton,Robusta,998.02,1.0,1982-06-01,1982,6,Units,0.6734612615285238
6577,Nigeria,Africa,m,NGN,1,Ton,Robusta,998.02,1.0,1982-07-01,1982,7,Units,0.6734612615285238
6578,Nigeria,Africa,m,NGN,1,Ton,Robusta,998.02,1.0,1982-08-01,1982,8,Units,0.6734612615285238
6579,Nigeria,Africa,m,NGN,1,Ton,Robusta,998.02,1.0,1982-09-01,1982,9,Units,0.6734612615285238
6580,Nigeria,Africa,m,NGN,1,Ton,Robusta,1154.99,1.15,1982-10-01,1982,10,Units,0.6734612615285238
6581,Nigeria,Africa,m,NGN,1,Ton,Robusta,1154.99,1.15,1982-11-01,1982,11,Units,0.6734612615285238
6582,Nigeria,Africa,m,NGN,1,Ton,Robusta,1154.99,1.15,1982-12-01,1982,12,Units,0.6734612615285238
6583,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-01-01,1982,1,Units,93.0599674389567
6584,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-02-01,1982,2,Units,93.0599674389567
6585,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-03-01,1982,3,Units,93.0599674389567
6586,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-04-01,1982,4,Units,93.0599674389567
6587,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-05-01,1982,5,Units,93.0599674389567
6588,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-06-01,1982,6,Units,93.0599674389567
6589,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-07-01,1982,7,Units,93.0599674389567
6590,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-08-01,1982,8,Units,93.0599674389567
6591,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-09-01,1982,9,Units,93.0599674389567
6592,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-10-01,1982,10,Units,93.0599674389567
6593,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-11-01,1982,11,Units,93.0599674389567
6594,Rwanda,Africa,kg,RWF,1,P,Arabica,120.0,120.0,1982-12-01,1982,12,Units,93.0599674389567
6595,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-01-01,1982,1,Units,1.2386504266873999
6596,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-02-01,1982,2,Units,1.2386504266873999
6597,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-03-01,1982,3,Units,1.2386504266873999
6598,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-04-01,1982,4,Units,1.2386504266873999
6599,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-05-01,1982,5,Units,1.2386504266873999
6600,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-06-01,1982,6,Units,1.2386504266873999
6601,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-07-01,1982,7,Units,1.2386504266873999
6602,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-08-01,1982,8,Units,1.2386504266873999
6603,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-09-01,1982,9,Units,1.2386504266873999
6604,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-10-01,1982,10,Units,1.2386504266873999
6605,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-11-01,1982,11,Units,1.2386504266873999
6606,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,1344.0,1.32,1982-12-01,1982,12,Units,1.2386504266873999
6607,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,18.62,18.62,1982-01-01,1982,1,Units,9.28259166583333
6608,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,18.62,18.62,1982-02-01,1982,2,Units,9.28259166583333
6609,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,18.62,18.62,1982-03-01,1982,3,Units,9.28259166583333
6610,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,18.62,18.62,1982-04-01,1982,4,Units,9.28259166583333
6611,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,18.62,18.62,1982-05-01,1982,5,Units,9.28259166583333
6612,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,18.62,18.62,1982-06-01,1982,6,Units,9.28259166583333
6613,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,19.37,19.37,1982-07-01,1982,7,Units,9.28259166583333
6614,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,19.37,19.37,1982-08-01,1982,8,Units,9.28259166583333
6615,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,19.37,19.37,1982-09-01,1982,9,Units,9.28259166583333
6616,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,19.37,19.37,1982-10-01,1982,10,Units,9.28259166583333
6617,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,19.37,19.37,1982-11-01,1982,11,Units,9.28259166583333
6618,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,19.37,19.37,1982-12-01,1982,12,Units,9.28259166583333
6619,Togo,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-01-01,1982,1,Units,328.60625269899
6620,Togo,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-02-01,1982,2,Units,328.60625269899
6621,Togo,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-03-01,1982,3,Units,328.60625269899
6622,Togo,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-04-01,1982,4,Units,328.60625269899
6623,Togo,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-05-01,1982,5,Units,328.60625269899
6624,Togo,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-06-01,1982,6,Units,328.60625269899
6625,Togo,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-07-01,1982,7,Units,328.60625269899
6626,Togo,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-08-01,1982,8,Units,328.60625269899
6627,Togo,Africa,kg,XAF,1,G,Robusta,215.0,215.0,1982-09-01,1982,9,Units,328.60625269899
6628,Togo,Africa,kg,XAF,1,G,Robusta,235.0,235.0,1982-10-01,1982,10,Units,328.60625269899
6629,Togo,Africa,kg,XAF,1,G,Robusta,235.0,235.0,1982-11-01,1982,11,Units,328.60625269899
